,name,prompt,score
298,AttnGAN_normal_298.jpg,"photoreal portrait very intricate darkwar hunter wearing a black hoody, hyper detail, soft lighting, abstract style",-7.114923477
299,AttnGAN_normal_299.jpg,"beautiful fluffy baby giraffe cheetah hybrid mixed creature character concept, hyper detail, HDR lighting, baroque style",-7.394993782
300,DALLE2_normal_000.jpg,statue of a man,1.829366326
301,DALLE2_normal_001.jpg,a tray of sushi,0.895732999
302,DALLE2_normal_002.jpg,man lost in space,4.595379353
303,DALLE2_normal_003.jpg,a cosmic universe,3.967812777
304,DALLE2_normal_004.jpg,red and blue armor,5.364468098
305,DALLE2_normal_005.jpg,house of the dragon,3.991807938
306,DALLE2_normal_006.jpg,a river in a forest,3.603948355
307,DALLE2_normal_007.jpg,a cat doing karaoke,4.858467102
308,DALLE2_normal_009.jpg,girl from fight club,3.155974865
309,DALLE2_normal_010.jpg,face shot of a woman,3.734237671
310,DALLE2_normal_011.jpg,the prince of the sun,-3.63202405
311,DALLE2_normal_012.jpg,life bar and mana bar,-2.831803083
312,DALLE2_normal_013.jpg,everything is a dream,-1.832499146
313,DALLE2_normal_014.jpg,a small leopard gecko,5.15433979
314,DALLE2_normal_015.jpg,santa claus on drugs,2.275131226
315,DALLE2_normal_016.jpg,very sad rabbit crying,3.098555803
316,DALLE2_normal_017.jpg,tragedy of the commons,-3.595597267
317,DALLE2_normal_018.jpg,man hating his printer,5.343838215
318,DALLE2_normal_019.jpg,big boss eating dinner,3.40413475
319,DALLE2_normal_020.jpg,a overgrown old house,4.672991753
320,DALLE2_normal_021.jpg,portrait of mecha robot,2.805353642
321,DALLE2_normal_022.jpg,panda chef in a kitchen,5.273374081
322,DALLE2_normal_023.jpg,king kong on fighting,-2.125387907
323,DALLE2_normal_024.jpg,goddess of mystic unity,2.920467377
324,DALLE2_normal_025.jpg,a still of breaking bad,0.930028856
325,DALLE2_normal_026.jpg,a painting of a eclipse,5.146696091
326,DALLE2_normal_027.jpg,the large cresting waves,3.319758177
327,DALLE2_normal_028.jpg,maroon to black gradient,4.577026367
328,DALLE2_normal_029.jpg,legendary river of slugs,-6.279716492
329,DALLE2_normal_030.jpg,brand logo fruit company,4.927569389
330,DALLE2_normal_031.jpg,black mickey mouse skull,4.217508316
331,DALLE2_normal_032.jpg,an emo portrait painting,3.88793993
332,DALLE2_normal_033.jpg,the pope had a rock band,-4.069741726
333,DALLE2_normal_034.jpg,rat portrait as a warrior,2.564293861
334,DALLE2_normal_035.jpg,illustration of a rowboat,4.891869068
335,DALLE2_normal_036.jpg,gnome warfare at walmart,3.036435127
336,DALLE2_normal_037.jpg,demon queen with red eyes,4.808757782
337,DALLE2_normal_038.jpg,christmas at kelly family,4.057065964
338,DALLE2_normal_039.jpg,beautiful topaz girl dark,2.06552434
339,DALLE2_normal_040.jpg,an elaborate robot coding,4.846311569
340,DALLE2_normal_041.jpg,a raspberry made of metal,4.017923832
341,DALLE2_normal_042.jpg,a man jumping off a cliff,4.165258408
342,DALLE2_normal_043.jpg,a frog wearing police cap,5.492646217
343,DALLE2_normal_044.jpg,male warrior silver armor,5.114624023
344,DALLE2_normal_045.jpg,superman punches the pope,4.516705036
345,DALLE2_normal_046.jpg,the drowned and the saved,0.089638688
346,DALLE2_normal_048.jpg,scottish highlands at dawn,4.1826334
347,DALLE2_normal_049.jpg,portrait of evil alchemist,-1.974834561
348,DALLE2_normal_050.jpg,logo design of a full moon,3.394458294
349,DALLE2_normal_051.jpg,hanging gardens of babylon,-2.055984974
350,DALLE2_normal_052.jpg,concept art of giant ogres,3.868867159
351,DALLE2_normal_053.jpg,castle from howl's sticker,5.071530342
352,DALLE2_normal_054.jpg,beautiful white fluffy cat,4.479540825
353,DALLE2_normal_055.jpg,a small ocean full of life,3.21310401
354,DALLE2_normal_056.jpg,survival in a winter forest,1.799897313
355,DALLE2_normal_057.jpg,sartre hugging a sad alien,5.087455273
356,DALLE2_normal_060.jpg,"artwork with only triangles, anime style",0.198503077
357,DALLE2_normal_061.jpg,"a yellow rendition of venom, sci-fi style",4.027203083
358,DALLE2_normal_062.jpg,"a colour portrait of a king, realistic style",5.073820114
359,DALLE2_normal_063.jpg,"overwatch small hut building, abstract style",-5.180562019
360,DALLE2_normal_064.jpg,"monsters playing board games, baroque style",4.730394363
361,DALLE2_normal_065.jpg,"an environmental concept art, anime style",3.527806759
362,DALLE2_normal_066.jpg,"a pizza with chocolate on it, sci-fi style",3.435405254
363,DALLE2_normal_068.jpg,"yog sothoth chef in a kitchen, abstract style",4.267209053
364,DALLE2_normal_069.jpg,"synthwave astronaut tabby cat, baroque style",1.176479936
365,DALLE2_normal_070.jpg,"space reflected in fox's eye , anime style",4.441351414
366,DALLE2_normal_071.jpg,"smart sri lanka buddhist monk, sci-fi style",1.046602964
367,DALLE2_normal_072.jpg,"painted portrait of snake man, realistic style",-2.474450588
368,DALLE2_normal_073.jpg,"otter making a disgusted face, abstract style",4.518470764
369,DALLE2_normal_074.jpg,"legionary of the roman empire, baroque style",3.435459852
370,DALLE2_normal_075.jpg,"concept art of octopus attack, anime style",4.639715672
371,DALLE2_normal_076.jpg,"a biomechanical dahlia flower, sci-fi style",4.391692162
372,DALLE2_normal_077.jpg,"a anthropomorphic cat warrior, realistic style",5.15625
373,DALLE2_normal_078.jpg,"tree of life embroidered scene, abstract style",4.478308201
374,DALLE2_normal_079.jpg,"the infernal dark gun magicks , baroque style",-2.273646116
375,DALLE2_normal_080.jpg,"painted portrait of goblin man, anime style",1.224259377
376,DALLE2_normal_081.jpg,"large purple lovecraftian void, sci-fi style",4.993737698
377,DALLE2_normal_082.jpg,"lanky young half - orc warrior, realistic style",4.256284237
378,DALLE2_normal_083.jpg,"eiffel tower drenched in blood, abstract style",4.945460796
379,DALLE2_normal_084.jpg,"sheep that looks like broccoli, baroque style",5.407461166
380,DALLE2_normal_085.jpg,"grumpy minions sitting in a bar, anime style",5.487716198
381,DALLE2_normal_086.jpg,"a very drunk person named aaron, sci-fi style",3.054334164
382,DALLE2_normal_087.jpg,"a tonalism portrait of a ghost , realistic style",4.373972893
383,DALLE2_normal_088.jpg,"a space shuttle flying in space, abstract style",4.053270817
384,DALLE2_normal_089.jpg,"a crocodile in a new york sewer, baroque style",3.557209969
385,DALLE2_normal_090.jpg,"little girl with a mushroom hat, anime style",4.711769581
386,DALLE2_normal_091.jpg,"ufo ignoring the laws of phyics, sci-fi style",0.643481851
387,DALLE2_normal_092.jpg,"steampunk walter white portrait , realistic style",0.919952154
388,DALLE2_normal_093.jpg,"photo of tony danza eating chili, abstract style",1.332681537
389,DALLE2_normal_094.jpg,"painted portrait of fierce elder, baroque style",4.025460243
390,DALLE2_normal_095.jpg,"moon sea with stars and galaxies, anime style",4.074663162
391,DALLE2_normal_096.jpg,"meme about making peanut butter , sci-fi style",2.188560963
392,DALLE2_normal_098.jpg,"cute fox in suit dancing in club, abstract style",4.182659626
393,DALLE2_normal_099.jpg,"brain floating out of a portrait, baroque style",4.198025227
394,DALLE2_normal_100.jpg,"a small garden buzzing with bees, anime style",3.303651333
395,DALLE2_normal_101.jpg,"a man playing an invisible cello, sci-fi style",3.08176589
396,DALLE2_normal_102.jpg,"a grand stag in a fantasy forest, realistic style",5.291289806
397,DALLE2_normal_103.jpg,"a giant rock floating in the air, abstract style",3.132401943
398,DALLE2_normal_104.jpg,"a biomechanical cybertronic frog, baroque style",2.911051273
399,DALLE2_normal_105.jpg,"a 2 d guitarist character design, anime style",2.534041643
400,DALLE2_normal_106.jpg,"vaporware yosemite amusement park, sci-fi style",3.765479803
401,DALLE2_normal_107.jpg,"spritesheet game asset vector art, realistic style",3.919021606
402,DALLE2_normal_108.jpg,"portrait of a dancing eagle woman, abstract style",4.133382797
403,DALLE2_normal_109.jpg,"photograph of beautiful landscape, baroque style",1.920897365
404,DALLE2_normal_110.jpg,"painted portrait of intense woman, anime style",0.821243107
405,DALLE2_normal_111.jpg,"grand canyon full of potato salad, sci-fi style",3.102631569
406,DALLE2_normal_112.jpg,"gorgeous young scandanavian woman, realistic style",3.425999165
407,DALLE2_normal_113.jpg,"epic colourful scene from a dream, abstract style",2.862990379
408,DALLE2_normal_114.jpg,"donut glazed with white chocolate, baroque style",2.276497364
409,DALLE2_normal_115.jpg,"ocean of canvas that catches fire, anime style",4.31739378
410,DALLE2_normal_116.jpg,"portrait of beautiful armored girl, sci-fi style",1.003748178
411,DALLE2_normal_117.jpg,"portrait of a cloaked female devil, realistic style",3.452464819
412,DALLE2_normal_118.jpg,"foxes judging a cheese competition, abstract style",4.175507069
413,DALLE2_normal_119.jpg,"female demon in a medieval dungeon, baroque style",4.489612103
414,DALLE2_normal_120.jpg,"die cut sticker of a pair of lips , warm color",5.115687847
415,DALLE2_normal_121.jpg,"cute green tabby cat made of leaves, cold color",0.110127136
416,DALLE2_normal_122.jpg,"chinese demon god character design, top view",2.282793522
417,DALLE2_normal_123.jpg,"anthropomorphic pine marten animal, elevation view",0.796148598
418,DALLE2_normal_124.jpg,"action shot of woman pole vaulting, close-up",4.81754446
419,DALLE2_normal_125.jpg,"a upright walking cute giraffe toy, long-shot",4.209302425
420,DALLE2_normal_126.jpg,"the shogoth wearing a santa costume, blurred detail",3.576086283
421,DALLE2_normal_127.jpg,"robots building robots in a factory, hyper detail",4.441492558
422,DALLE2_normal_128.jpg,"portrait of a tang dynasty empress , soft lighting",3.87473011
423,DALLE2_normal_129.jpg,"portrait of a beautiful young woman, HDR lighting",1.458068848
424,DALLE2_normal_130.jpg,"photography of a happy blonde girl , warm color",3.698141098
425,DALLE2_normal_131.jpg,"cute fluffy baby panda lion hybrid , cold color",3.846967697
426,DALLE2_normal_132.jpg,"a girl with rainbow in white shirt , top view",5.248724937
427,DALLE2_normal_133.jpg,"a blue abyss underwater concept art, elevation view",5.223966599
428,DALLE2_normal_134.jpg,"a biomechanical orchid heart fusion, close-up",2.203153849
429,DALLE2_normal_135.jpg,"a set of different trees and bushes, long-shot",4.405446053
430,DALLE2_normal_136.jpg,"man in his late 40 s wearing a suit, blurred detail",1.695869803
431,DALLE2_normal_137.jpg,"white fur furry mothman movie scene , hyper detail",4.347856045
432,DALLE2_normal_138.jpg,"render of dreamy beautiful landscape, soft lighting",3.5786376
433,DALLE2_normal_139.jpg,"digital painting of a lake at sunset, HDR lighting",4.904915333
434,DALLE2_normal_140.jpg,"cute great old ones sitting in a bar, warm color",4.586987495
435,DALLE2_normal_141.jpg,"a portrait of girl bard in red dress, cold color",4.608439445
436,DALLE2_normal_142.jpg,"a biomechanical passion fruit flower, top view",3.884693384
437,DALLE2_normal_143.jpg,"portrait of squids swarming the ocean, elevation view",2.324503183
438,DALLE2_normal_144.jpg,"pendant of a silver starfish necklace, close-up",5.275692463
439,DALLE2_normal_145.jpg,"kraken is using large sponge for bath, long-shot",-6.130055904
440,DALLE2_normal_146.jpg,"cute fluffy lion cheetah hybrid mixed, blurred detail",4.379827023
441,DALLE2_normal_148.jpg,"a portrait painting of a buck in suit, soft lighting",5.300450325
442,DALLE2_normal_149.jpg,"a plasticine model of a goblin raider, HDR lighting",5.088205814
443,DALLE2_normal_150.jpg,"portrait of ciri as a samurai assassin, warm color",3.816595793
444,DALLE2_normal_151.jpg,"photo of a white fashion jewelry store, cold color",4.565361977
445,DALLE2_normal_152.jpg,"grumpy the elder gods sitting in a bar, top view",1.517748356
446,DALLE2_normal_153.jpg,"grumpy king in yellow sitting in a bar, elevation view",5.313709259
447,DALLE2_normal_154.jpg,"cute fluffy baby poodle giraffe hybrid, close-up",-3.84834075
448,DALLE2_normal_155.jpg,"an auto rickshaw driving through paris, long-shot",3.665236473
449,DALLE2_normal_156.jpg,"an adventure party resting in a tavern, blurred detail",2.413902998
450,DALLE2_normal_157.jpg,"spaceship flying over a strange planet, hyper detail",3.406593084
451,DALLE2_normal_158.jpg,"photograph of a stone cairn in scotland, soft lighting",-0.39825812
452,DALLE2_normal_159.jpg,"person walking inside a timeless bubble, HDR lighting",5.486887932
453,DALLE2_normal_160.jpg,"cute soul ghost in infinity mirror room, warm color",5.066925049
454,DALLE2_normal_161.jpg,"cute fluffy baby lop eared bunny rabbit, cold color",5.365413666
455,DALLE2_normal_163.jpg,"a portrait of girl boxer in a red dress, elevation view",5.339927673
456,DALLE2_normal_164.jpg,"a pig sitting in a chair smoking a pipe, close-up",5.517604351
457,DALLE2_normal_165.jpg,"a female hand holding a red fresh apple, long-shot",5.224176884
458,DALLE2_normal_166.jpg,"a cybertronic metallic green tree frog , blurred detail",3.277656794
459,DALLE2_normal_167.jpg,"two women working in a recording studio, hyper detail",4.518501282
460,DALLE2_normal_168.jpg,"the celestial realm of the elven deities, soft lighting",0.095465787
461,DALLE2_normal_169.jpg,"profile face portrait of a tin toy robot, HDR lighting",5.270739079
462,DALLE2_normal_170.jpg,"portrait of butterflies swarming flowers, warm color",2.703245878
463,DALLE2_normal_171.jpg,"grumpy disney princess sitting in a cave, cold color",5.46288538
464,DALLE2_normal_172.jpg,"art of a mimic from dungeons and dragons, top view",3.672826767
465,DALLE2_normal_173.jpg,"ancient japanese fantasy garden at night, elevation view",4.225952625
466,DALLE2_normal_174.jpg,"ancient golden chrome finish skateboard , close-up",5.249523163
467,DALLE2_normal_175.jpg,"a portrait of the mri brain damage demon, long-shot",4.904790401
468,DALLE2_normal_176.jpg,"a painting of pink panther as a vampire , blurred detail",5.216691971
469,DALLE2_normal_177.jpg,"a huge wooden carving sculpture of a fox, hyper detail",2.8711164
470,DALLE2_normal_178.jpg,"a car crawling with human hands and feet, soft lighting",4.641052246
471,DALLE2_normal_179.jpg,"underwater photography of the rough ocean, HDR lighting",4.209214211
472,DALLE2_normal_180.jpg,"muscular cyborg girl with prosthetic arms, warm color, anime style",4.500205994
473,DALLE2_normal_181.jpg,"an underwater photo of coral in the ocean, cold color, sci-fi style",4.885466099
474,DALLE2_normal_182.jpg,"a female warrior in charming phenix armor, top view, realistic style",4.785375118
475,DALLE2_normal_183.jpg,"radioactive alien mushrooms in the forest , elevation view, abstract style",2.355962753
476,DALLE2_normal_184.jpg,"professional studio logo for robot artists, close-up, baroque style",4.407738209
477,DALLE2_normal_185.jpg,"die cut sticker of chibi cute golf player , long-shot, anime style",2.964353323
478,DALLE2_normal_186.jpg,"a portrait of girl alchemist in blue dress, blurred detail, sci-fi style",4.829135418
479,DALLE2_normal_187.jpg,"softboy aesthetic in ancient greek clothing, hyper detail, realistic style",-4.093381882
480,DALLE2_normal_188.jpg,"portrait painting of a west hightland white, soft lighting, abstract style",3.820155859
481,DALLE2_normal_189.jpg,"lobster human hybrid in fashion photography, HDR lighting, baroque style",3.008603811
482,DALLE2_normal_190.jpg,"delicious peanut butter donut with glazing , warm color, anime style",4.732601643
483,DALLE2_normal_191.jpg,"cute fluffy golden teddy bear eating bagels, cold color, sci-fi style",-3.10654664
484,DALLE2_normal_192.jpg,"beautiful ancient temple in a formal garden, top view, realistic style",3.314054251
485,DALLE2_normal_193.jpg,"a portrait of a female robot made from code, elevation view, abstract style",1.497823119
